"subject" "activity" "feature" "average"
14 "WALKING_DOWNSTAIRS" "timebodygyrojerkstdx" -0.805553176666667
14 "WALKING_DOWNSTAIRS" "timebodygyrojerkstdy" -0.907783559555556
14 "WALKING_DOWNSTAIRS" "timebodygyrojerkstdz" -0.851155636666667
14 "WALKING_DOWNSTAIRS" "timebodygyromagmean" -0.626630942688889
14 "WALKING_DOWNSTAIRS" "timebodygyromagstd" -0.670457622037778
14 "WALKING_DOWNSTAIRS" "timebodygyromeanx" 0.0422638398
14 "WALKING_DOWNSTAIRS" "timebodygyromeany" -0.0998955022666667
14 "WALKING_DOWNSTAIRS" "timebodygyromeanz" 0.0811778866088889
14 "WALKING_DOWNSTAIRS" "timebodygyrostdx" -0.708544083977778
14 "WALKING_DOWNSTAIRS" "timebodygyrostdy" -0.703815764444444
14 "WALKING_DOWNSTAIRS" "timebodygyrostdz" -0.749674515777778
14 "WALKING_DOWNSTAIRS" "timegravityaccmagmean" -0.639550758
14 "WALKING_DOWNSTAIRS" "timegravityaccmagstd" -0.716463348444444
14 "WALKING_DOWNSTAIRS" "timegravityaccmeanx" 0.954986270888889
14 "WALKING_DOWNSTAIRS" "timegravityaccmeany" -0.190440242266667
14 "WALKING_DOWNSTAIRS" "timegravityaccmeanz" 0.0384092796333333
14 "WALKING_DOWNSTAIRS" "timegravityaccstdx" -0.981056930888889
14 "WALKING_DOWNSTAIRS" "timegravityaccstdy" -0.965491002222222
14 "WALKING_DOWNSTAIRS" "timegravityaccstdz" -0.946361424888889
14 "WALKING_UPSTAIRS" "frequencybodyaccjerkmagmean" -0.889737460185185
14 "WALKING_UPSTAIRS" "frequencybodyaccjerkmagstd" -0.907120028333333
14 "WALKING_UPSTAIRS" "frequencybodyaccjerkmeanx" -0.902813874814815
14 "WALKING_UPSTAIRS" "frequencybodyaccjerkmeany" -0.882740853703704
14 "WALKING_UPSTAIRS" "frequencybodyaccjerkmeanz" -0.929239515
14 "WALKING_UPSTAIRS" "frequencybodyaccjerkstdx" -0.912112330925926
14 "WALKING_UPSTAIRS" "frequencybodyaccjerkstdy" -0.885932966851852
14 "WALKING_UPSTAIRS" "frequencybodyaccjerkstdz" -0.944324792777778
14 "WALKING_UPSTAIRS" "frequencybodyaccmagmean" -0.846147196851852
14 "WALKING_UPSTAIRS" "frequencybodyaccmagstd" -0.854198274444444
14 "WALKING_UPSTAIRS" "frequencybodyaccmeanx" -0.874444860925926
14 "WALKING_UPSTAIRS" "frequencybodyaccmeany" -0.798419592407407
14 "WALKING_UPSTAIRS" "frequencybodyaccmeanz" -0.866271547407407
14 "WALKING_UPSTAIRS" "frequencybodyaccstdx" -0.864074116666667
14 "WALKING_UPSTAIRS" "frequencybodyaccstdy" -0.751617974740741
14 "WALKING_UPSTAIRS" "frequencybodyaccstdz" -0.786345823333333
14 "WALKING_UPSTAIRS" "frequencybodygyrojerkmagmean" -0.939935058888889
14 "WALKING_UPSTAIRS" "frequencybodygyrojerkmagstd" -0.946547417962963
14 "WALKING_UPSTAIRS" "frequencybodygyromagmean" -0.867285973518519
14 "WALKING_UPSTAIRS" "frequencybodygyromagstd" -0.825131561759259
14 "WALKING_UPSTAIRS" "frequencybodygyromeanx" -0.856827716666667
14 "WALKING_UPSTAIRS" "frequencybodygyromeany" -0.890589211111111
14 "WALKING_UPSTAIRS" "frequencybodygyromeanz" -0.874114597037037
14 "WALKING_UPSTAIRS" "frequencybodygyrostdx" -0.87660185462963
14 "WALKING_UPSTAIRS" "frequencybodygyrostdy" -0.821604277222222
14 "WALKING_UPSTAIRS" "frequencybodygyrostdz" -0.873624940555556
14 "WALKING_UPSTAIRS" "timebodyaccjerkmagmean" -0.903816064814815
14 "WALKING_UPSTAIRS" "timebodyaccjerkmagstd" -0.897168189074074
14 "WALKING_UPSTAIRS" "timebodyaccjerkmeanx" 0.0812711051666667
14 "WALKING_UPSTAIRS" "timebodyaccjerkmeany" 0.00218384148925926
14 "WALKING_UPSTAIRS" "timebodyaccjerkmeanz" -0.0134232876694444
14 "WALKING_UPSTAIRS" "timebodyaccjerkstdx" -0.902886192962963
14 "WALKING_UPSTAIRS" "timebodyaccjerkstdy" -0.880150142592593
14 "WALKING_UPSTAIRS" "timebodyaccjerkstdz" -0.937336806111111
14 "WALKING_UPSTAIRS" "timebodyaccmagmean" -0.806312693148148
14 "WALKING_UPSTAIRS" "timebodyaccmagstd" -0.834873328333333
14 "WALKING_UPSTAIRS" "timebodyaccmeanx" 0.279657229074074
14 "WALKING_UPSTAIRS" "timebodyaccmeany" -0.0179249580166667
14 "WALKING_UPSTAIRS" "timebodyaccmeanz" -0.113806996518519
14 "WALKING_UPSTAIRS" "timebodyaccstdx" -0.866692379074074
14 "WALKING_UPSTAIRS" "timebodyaccstdy" -0.756467898722222
14 "WALKING_UPSTAIRS" "timebodyaccstdz" -0.801936268703704
14 "WALKING_UPSTAIRS" "timebodygyrojerkmagmean" -0.93160400962963
14 "WALKING_UPSTAIRS" "timebodygyrojerkmagstd" -0.940994768333333
14 "WALKING_UPSTAIRS" "timebodygyrojerkmeanx" -0.100602255759259
14 "WALKING_UPSTAIRS" "timebodygyrojerkmeany" -0.0365743332592593
14 "WALKING_UPSTAIRS" "timebodygyrojerkmeanz" -0.0501738589151852
14 "WALKING_UPSTAIRS" "timebodygyrojerkstdx" -0.905963533518519
14 "WALKING_UPSTAIRS" "timebodygyrojerkstdy" -0.947140677592593
14 "WALKING_UPSTAIRS" "timebodygyrojerkstdz" -0.921296341666667
14 "WALKING_UPSTAIRS" "timebodygyromagmean" -0.807075166481481
14 "WALKING_UPSTAIRS" "timebodygyromagstd" -0.822286931444444
14 "WALKING_UPSTAIRS" "timebodygyromeanx" -0.0217852399592593
14 "WALKING_UPSTAIRS" "timebodygyromeany" -0.0848894373111111
14 "WALKING_UPSTAIRS" "timebodygyromeanz" 0.0886879617222222
14 "WALKING_UPSTAIRS" "timebodygyrostdx" -0.871099672777778
14 "WALKING_UPSTAIRS" "timebodygyrostdy" -0.843250269814815
14 "WALKING_UPSTAIRS" "timebodygyrostdz" -0.864181573703704
14 "WALKING_UPSTAIRS" "timegravityaccmagmean" -0.806312693148148
14 "WALKING_UPSTAIRS" "timegravityaccmagstd" -0.834873328333333
14 "WALKING_UPSTAIRS" "timegravityaccmeanx" 0.960149718333333
14 "WALKING_UPSTAIRS" "timegravityaccmeany" -0.0866970125925926
14 "WALKING_UPSTAIRS" "timegravityaccmeanz" 0.037056847892037
14 "WALKING_UPSTAIRS" "timegravityaccstdx" -0.987345353703704
14 "WALKING_UPSTAIRS" "timegravityaccstdy" -0.952446466851852
14 "WALKING_UPSTAIRS" "timegravityaccstdz" -0.950382998888889
15 "LAYING" "frequencybodyaccjerkmagmean" -0.988949192638889
15 "LAYING" "frequencybodyaccjerkmagstd" -0.987839499722222
15 "LAYING" "frequencybodyaccjerkmeanx" -0.990726905138889
15 "LAYING" "frequencybodyaccjerkmeany" -0.986324616388889
15 "LAYING" "frequencybodyaccjerkmeanz" -0.986952424583333
15 "LAYING" "frequencybodyaccjerkstdx" -0.99163359
15 "LAYING" "frequencybodyaccjerkstdy" -0.987419157777778
15 "LAYING" "frequencybodyaccjerkstdz" -0.989575612638889
15 "LAYING" "frequencybodyaccmagmean" -0.960964247083333
15 "LAYING" "frequencybodyaccmagstd" -0.952998199583333
15 "LAYING" "frequencybodyaccmeanx" -0.976149610138889
15 "LAYING" "frequencybodyaccmeany" -0.972516385
15 "LAYING" "frequencybodyaccmeanz" -0.978733464583333
15 "LAYING" "frequencybodyaccstdx" -0.972471570694444
15 "LAYING" "frequencybodyaccstdy" -0.965364565
15 "LAYING" "frequencybodyaccstdz" -0.968548955277778
15 "LAYING" "frequencybodygyrojerkmagmean" -0.991867855833333
15 "LAYING" "frequencybodygyrojerkmagstd" -0.991135783333333
15 "LAYING" "frequencybodygyromagmean" -0.97125784
15 "LAYING" "frequencybodygyromagstd" -0.958597720138889
15 "LAYING" "frequencybodygyromeanx" -0.988418084722222
15 "LAYING" "frequencybodygyromeany" -0.982758791944444
15 "LAYING" "frequencybodygyromeanz" -0.962687962083333
15 "LAYING" "frequencybodygyrostdx" -0.9905581475
15 "LAYING" "frequencybodygyrostdy" -0.974556531944444
15 "LAYING" "frequencybodygyrostdz" -0.963587990138889
15 "LAYING" "timebodyaccjerkmagmean" -0.990288884305556
15 "LAYING" "timebodyaccjerkmagstd" -0.988954479861111
15 "LAYING" "timebodyaccjerkmeanx" 0.0847412403805556
15 "LAYING" "timebodyaccjerkmeany" 0.0167042447443056
15 "LAYING" "timebodyaccjerkmeanz" -0.00499675626333333
15 "LAYING" "timebodyaccjerkstdx" -0.9907524375
15 "LAYING" "timebodyaccjerkstdy" -0.986351544166667
15 "LAYING" "timebodyaccjerkstdz" -0.98894814625
15 "LAYING" "timebodyaccmagmean" -0.969102918055556
15 "LAYING" "timebodyaccmagstd" -0.951152876944444
15 "LAYING" "timebodyaccmeanx" 0.272026163543056
15 "LAYING" "timebodyaccmeany" -0.0199886353716667
15 "LAYING" "timebodyaccmeanz" -0.109671019791667
15 "LAYING" "timebodyaccstdx" -0.973498771527778
15 "LAYING" "timebodyaccstdy" -0.966750361527778
15 "LAYING" "timebodyaccstdz" -0.970891735694444
15 "LAYING" "timebodygyrojerkmagmean" -0.993275884027778
15 "LAYING" "timebodygyrojerkmagstd" -0.99142789
15 "LAYING" "timebodygyrojerkmeanx" -0.0984300962777778
15 "LAYING" "timebodygyrojerkmeany" -0.0397679256277778
15 "LAYING" "timebodygyrojerkmeanz" -0.0654806242638889
15 "LAYING" "timebodygyrojerkstdx" -0.994228409722222
15 "LAYING" "timebodygyrojerkstdy" -0.990954871805556
15 "LAYING" "timebodygyrojerkstdz" -0.992236006111111
15 "LAYING" "timebodygyromagmean" -0.940659496527778
15 "LAYING" "timebodygyromagstd" -0.95910346625
15 "LAYING" "timebodygyromeanx" -0.0246679166166667
15 "LAYING" "timebodygyromeany" -0.0902643795277778
15 "LAYING" "timebodygyromeanz" 0.130771223430556
15 "LAYING" "timebodygyrostdx" -0.990040137222222
15 "LAYING" "timebodygyrostdy" -0.977271653611111
15 "LAYING" "timebodygyrostdz" -0.960712081944444
15 "LAYING" "timegravityaccmagmean" -0.969102918055556
15 "LAYING" "timegravityaccmagstd" -0.951152876944444
15 "LAYING" "timegravityaccmeanx" 0.340747312777778
15 "LAYING" "timegravityaccmeany" 0.377529496555556
15 "LAYING" "timegravityaccmeanz" 0.390388846388889
15 "LAYING" "timegravityaccstdx" -0.948516550833333
15 "LAYING" "timegravityaccstdy" -0.9731022125
15 "LAYING" "timegravityaccstdz" -0.969242215
15 "SITTING" "frequencybodyaccjerkmagmean" -0.987828555423729
15 "SITTING" "frequencybodyaccjerkmagstd" -0.986925315423729
15 "SITTING" "frequencybodyaccjerkmeanx" -0.993233811864407
15 "SITTING" "frequencybodyaccjerkmeany" -0.982020380338983
15 "SITTING" "frequencybodyaccjerkmeanz" -0.988038779830508
15 "SITTING" "frequencybodyaccjerkstdx" -0.993673578813559
15 "SITTING" "frequencybodyaccjerkstdy" -0.983423368474576
15 "SITTING" "frequencybodyaccjerkstdz" -0.989886063898305
15 "SITTING" "frequencybodyaccmagmean" -0.966212932542373
15 "SITTING" "frequencybodyaccmagstd" -0.956023065135593
15 "SITTING" "frequencybodyaccmeanx" -0.990939847627119
15 "SITTING" "frequencybodyaccmeany" -0.957648171525424
15 "SITTING" "frequencybodyaccmeanz" -0.972846926610169
15 "SITTING" "frequencybodyaccstdx" -0.989207302711864
15 "SITTING" "frequencybodyaccstdy" -0.945131938474576
15 "SITTING" "frequencybodyaccstdz" -0.959577513728814
15 "SITTING" "frequencybodygyrojerkmagmean" -0.991686056101695
15 "SITTING" "frequencybodygyrojerkmagstd" -0.990045738813559
15 "SITTING" "frequencybodygyromagmean" -0.975641980338983
15 "SITTING" "frequencybodygyromagstd" -0.966041170847458
15 "SITTING" "frequencybodygyromeanx" -0.980851888983051
15 "SITTING" "frequencybodygyromeany" -0.985453928813559
15 "SITTING" "frequencybodygyromeanz" -0.975031978983051
15 "SITTING" "frequencybodygyrostdx" -0.983350406610169
15 "SITTING" "frequencybodygyrostdy" -0.981147402711864
15 "SITTING" "frequencybodygyrostdz" -0.976597266779661
15 "SITTING" "timebodyaccjerkmagmean" -0.99024128779661
15 "SITTING" "timebodyaccjerkmagstd" -0.987953523559322
15 "SITTING" "timebodyaccjerkmeanx" 0.0764584996610169
15 "SITTING" "timebodyaccjerkmeany" 0.00242662090474576
15 "SITTING" "timebodyaccjerkmeanz" -0.00676571125830509
15 "SITTING" "timebodyaccjerkstdx" -0.993143813050847
15 "SITTING" "timebodyaccjerkstdy" -0.982041010169492
15 "SITTING" "timebodyaccjerkstdz" -0.989672854915254
15 "SITTING" "timebodyaccmagmean" -0.968093301186441
15 "SITTING" "timebodyaccmagstd" -0.955168243322034
15 "SITTING" "timebodyaccmeanx" 0.277612680508475
15 "SITTING" "timebodyaccmeany" -0.0109885206033898
15 "SITTING" "timebodyaccmeanz" -0.100954969423729
15 "SITTING" "timebodyaccstdx" -0.989611771864407
15 "SITTING" "timebodyaccstdy" -0.947259258813559
15 "SITTING" "timebodyaccstdz" -0.962618522711864
15 "SITTING" "timebodygyrojerkmagmean" -0.99248763338983
15 "SITTING" "timebodygyrojerkmagstd" -0.990743546101695
15 "SITTING" "timebodygyrojerkmeanx" -0.0970488948305085
15 "SITTING" "timebodygyrojerkmeany" -0.0411639332711864
15 "SITTING" "timebodygyrojerkmeanz" -0.0490331058728814
15 "SITTING" "timebodygyrojerkstdx" -0.989390850677966
15 "SITTING" "timebodygyrojerkstdy" -0.99231669440678
15 "SITTING" "timebodygyrojerkstdz" -0.990000144576271
15 "SITTING" "timebodygyromagmean" -0.965060344745763
15 "SITTING" "timebodygyromagstd" -0.966225211864407
15 "SITTING" "timebodygyromeanx" -0.0300216998491525
15 "SITTING" "timebodygyromeany" -0.0757994910271186
15 "SITTING" "timebodygyromeanz" 0.0727430555932203
15 "SITTING" "timebodygyrostdx" -0.982721650677966
15 "SITTING" "timebodygyrostdy" -0.982582757288136
15 "SITTING" "timebodygyrostdz" -0.974497573050847
15 "SITTING" "timegravityaccmagmean" -0.968093301186441
15 "SITTING" "timegravityaccmagstd" -0.955168243322034
15 "SITTING" "timegravityaccmeanx" 0.799003787288136
15 "SITTING" "timegravityaccmeany" 0.071671794338983
15 "SITTING" "timegravityaccmeanz" 0.232411119271186
15 "SITTING" "timegravityaccstdx" -0.984652486440678
15 "SITTING" "timegravityaccstdy" -0.96012743361017
15 "SITTING" "timegravityaccstdz" -0.95835723220339
15 "STANDING" "frequencybodyaccjerkmagmean" -0.720944496603774
15 "STANDING" "frequencybodyaccjerkmagstd" -0.755453876981132
15 "STANDING" "frequencybodyaccjerkmeanx" -0.727320418490566
15 "STANDING" "frequencybodyaccjerkmeany" -0.762370472830189
15 "STANDING" "frequencybodyaccjerkmeanz" -0.846780398679245
15 "STANDING" "frequencybodyaccjerkstdx" -0.731968798113208
15 "STANDING" "frequencybodyaccjerkstdy" -0.75762599754717
15 "STANDING" "frequencybodyaccjerkstdz" -0.880743291132076
15 "STANDING" "frequencybodyaccmagmean" -0.629455739433962
15 "STANDING" "frequencybodyaccmagstd" -0.649008466415094
15 "STANDING" "frequencybodyaccmeanx" -0.690831716660377
15 "STANDING" "frequencybodyaccmeany" -0.647615537150943
15 "STANDING" "frequencybodyaccmeanz" -0.77692023754717
15 "STANDING" "frequencybodyaccstdx" -0.636387724226415
15 "STANDING" "frequencybodyaccstdy" -0.565832752056604
15 "STANDING" "frequencybodyaccstdz" -0.712277657924528
15 "STANDING" "frequencybodygyrojerkmagmean" -0.866238488301887
15 "STANDING" "frequencybodygyrojerkmagstd" -0.862355318679245
15 "STANDING" "frequencybodygyromagmean" -0.814462210377358
15 "STANDING" "frequencybodygyromagstd" -0.810729027924528
15 "STANDING" "frequencybodygyromeanx" -0.763810845471698
15 "STANDING" "frequencybodygyromeany" -0.839841561320755
15 "STANDING" "frequencybodygyromeanz" -0.717912470188679
15 "STANDING" "frequencybodygyrostdx" -0.830836783396226
15 "STANDING" "frequencybodygyrostdy" -0.819420214339623
15 "STANDING" "frequencybodygyrostdz" -0.713975530377359
15 "STANDING" "timebodyaccjerkmagmean" -0.756893505849057
15 "STANDING" "timebodyaccjerkmagstd" -0.734952977735849
15 "STANDING" "timebodyaccjerkmeanx" 0.0780905955660377
15 "STANDING" "timebodyaccjerkmeany" 0.00660889179037736
15 "STANDING" "timebodyaccjerkmeanz" -0.0125806097641509
15 "STANDING" "timebodyaccjerkstdx" -0.717021193962264
15 "STANDING" "timebodyaccjerkstdy" -0.751999689245283
15 "STANDING" "timebodyaccjerkstdz" -0.864206520943396
15 "STANDING" "timebodyaccmagmean" -0.612472092830189
15 "STANDING" "timebodyaccmagstd" -0.600777513754717
15 "STANDING" "timebodyaccmeanx" 0.247982229490566
15 "STANDING" "timebodyaccmeany" -0.00953123336075472
15 "STANDING" "timebodyaccmeanz" -0.100458380056604
15 "STANDING" "timebodyaccstdx" -0.650513569188679
15 "STANDING" "timebodyaccstdy" -0.573653897992453
15 "STANDING" "timebodyaccstdz" -0.719788364528302
15 "STANDING" "timebodygyrojerkmagmean" -0.857638230566038
15 "STANDING" "timebodygyrojerkmagstd" -0.86040429490566
15 "STANDING" "timebodygyrojerkmeanx" -0.0995891399339623
15 "STANDING" "timebodygyrojerkmeany" -0.035962018109434
15 "STANDING" "timebodygyrojerkmeanz" -0.0534318036090189
15 "STANDING" "timebodygyrojerkstdx" -0.802012253773585
15 "STANDING" "timebodygyrojerkstdy" -0.888509254150943
15 "STANDING" "timebodygyrojerkstdz" -0.817557888867925
15 "STANDING" "timebodygyromagmean" -0.712492923584906
15 "STANDING" "timebodygyromagstd" -0.790192967169811
15 "STANDING" "timebodygyromeanx" -0.0289073121660377
15 "STANDING" "timebodygyromeany" -0.0675733147509434
15 "STANDING" "timebodygyromeanz" 0.0763328631566038
15 "STANDING" "timebodygyrostdx" -0.814108940566038
15 "STANDING" "timebodygyrostdy" -0.825525771320755
15 "STANDING" "timebodygyrostdz" -0.693302480377359
15 "STANDING" "timegravityaccmagmean" -0.612472092830189
15 "STANDING" "timegravityaccmagstd" -0.600777513754717
15 "STANDING" "timegravityaccmeanx" 0.940422978301887
15 "STANDING" "timegravityaccmeany" -0.143279814396226
15 "STANDING" "timegravityaccmeanz" 0.0773390815220755
15 "STANDING" "timegravityaccstdx" -0.953065155471698
15 "STANDING" "timegravityaccstdy" -0.930509523773585
15 "STANDING" "timegravityaccstdz" -0.923239853396226
15 "WALKING" "frequencybodyaccjerkmagmean" -0.795219535185185
15 "WALKING" "frequencybodyaccjerkmagstd" -0.787077251111111
15 "WALKING" "frequencybodyaccjerkmeanx" -0.820558686481481
15 "WALKING" "frequencybodyaccjerkmeany" -0.803870887037037
15 "WALKING" "frequencybodyaccjerkmeanz" -0.814517447777778
15 "WALKING" "frequencybodyaccjerkstdx" -0.820483085925926
15 "WALKING" "frequencybodyaccjerkstdy" -0.792435105740741
15 "WALKING" "frequencybodyaccjerkstdz" -0.825653562592593
15 "WALKING" "frequencybodyaccmagmean" -0.818842899444444
15 "WALKING" "frequencybodyaccmagstd" -0.859975414074074
15 "WALKING" "frequencybodyaccmeanx" -0.803697473703704
15 "WALKING" "frequencybodyaccmeany" -0.756358308111111
15 "WALKING" "frequencybodyaccmeanz" -0.803845330555556
15 "WALKING" "frequencybodyaccstdx" -0.809306240555556
15 "WALKING" "frequencybodyaccstdy" -0.771672276203704
15 "WALKING" "frequencybodyaccstdz" -0.823016141851852
15 "WALKING" "frequencybodygyrojerkmagmean" -0.895345513703704
15 "WALKING" "frequencybodygyrojerkmagstd" -0.890212676481482
15 "WALKING" "frequencybodygyromagmean" -0.874959966296296
15 "WALKING" "frequencybodygyromagstd" -0.884921426666667
15 "WALKING" "frequencybodygyromeanx" -0.832058798518518
15 "WALKING" "frequencybodygyromeany" -0.877100870925926
15 "WALKING" "frequencybodygyromeanz" -0.806564298333333
15 "WALKING" "frequencybodygyrostdx" -0.871348486851852
15 "WALKING" "frequencybodygyrostdy" -0.879133962037037
15 "WALKING" "frequencybodygyrostdz" -0.841088585555556
15 "WALKING" "timebodyaccjerkmagmean" -0.800949607592593
15 "WALKING" "timebodyaccjerkmagstd" -0.790872260185185
15 "WALKING" "timebodyaccjerkmeanx" 0.0752354800925926
15 "WALKING" "timebodyaccjerkmeany" 0.0145192537851852
15 "WALKING" "timebodyaccjerkmeanz" 0.000639170277888889
15 "WALKING" "timebodyaccjerkstdx" -0.812329557222222
15 "WALKING" "timebodyaccjerkstdy" -0.791686427222222
15 "WALKING" "timebodyaccjerkstdz" -0.82077233037037
15 "WALKING" "timebodyaccmagmean" -0.778149616111111
15 "WALKING" "timebodyaccmagstd" -0.828296372037037
15 "WALKING" "timebodyaccmeanx" 0.277881102962963
15 "WALKING" "timebodyaccmeany" -0.0167617105185185
15 "WALKING" "timebodyaccmeanz" -0.106924519240741
15 "WALKING" "timebodyaccstdx" -0.80762477462963
15 "WALKING" "timebodyaccstdy" -0.75662545412963
15 "WALKING" "timebodyaccstdz" -0.806087520925926
15 "WALKING" "timebodygyrojerkmagmean" -0.870042857962963
15 "WALKING" "timebodygyrojerkmagstd" -0.889468167407407
15 "WALKING" "timebodygyrojerkmeanx" -0.10341043362963
15 "WALKING" "timebodygyrojerkmeany" -0.0407524302981482
15 "WALKING" "timebodygyrojerkmeanz" -0.0564334650611111
15 "WALKING" "timebodygyrojerkstdx" -0.841729600740741
15 "WALKING" "timebodygyrojerkstdy" -0.888638549444444
15 "WALKING" "timebodygyrojerkstdz" -0.85912239037037
15 "WALKING" "timebodygyromagmean" -0.822932349259259
15 "WALKING" "timebodygyromagstd" -0.867202209444444
15 "WALKING" "timebodygyromeanx" -0.0268047738611111
15 "WALKING" "timebodygyromeany" -0.081298343537037
15 "WALKING" "timebodygyromeanz" 0.100037731092593
15 "WALKING" "timebodygyrostdx" -0.861723473333333
15 "WALKING" "timebodygyrostdy" -0.877578685555556
15 "WALKING" "timebodygyrostdz" -0.819938566296296
15 "WALKING" "timegravityaccmagmean" -0.778149616111111
15 "WALKING" "timegravityaccmagstd" -0.828296372037037
15 "WALKING" "timegravityaccmeanx" -0.183222071666667
15 "WALKING" "timegravityaccmeany" 0.55603470962963
15 "WALKING" "timegravityaccmeanz" 0.466158647962963
15 "WALKING" "timegravityaccstdx" -0.975817230740741
15 "WALKING" "timegravityaccstdy" -0.987269596481481
15 "WALKING" "timegravityaccstdz" -0.983839910925926
15 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkmagmean" -0.455594998666667
15 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkmagstd" -0.447814230645238
15 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkmeanx" -0.498643190238095
15 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkmeany" -0.463547473828571
15 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkmeanz" -0.559200888095238
15 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkstdx" -0.474706093
15 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkstdy" -0.452146278240476
15 "WALKING_DOWNSTAIRS" "frequencybodyaccjerkstdz" -0.572137492142857
15 "WALKING_DOWNSTAIRS" "frequencybodyaccmagmean" -0.45063418802381
15 "WALKING_DOWNSTAIRS" "frequencybodyaccmagstd" -0.543886469773809
15 "WALKING_DOWNSTAIRS" "frequencybodyaccmeanx" -0.422469247719048
15 "WALKING_DOWNSTAIRS" "frequencybodyaccmeany" -0.362519944190476
15 "WALKING_DOWNSTAIRS" "frequencybodyaccmeanz" -0.51103198547619
15 "WALKING_DOWNSTAIRS" "frequencybodyaccstdx" -0.385203700880952
15 "WALKING_DOWNSTAIRS" "frequencybodyaccstdy" -0.399149537738095
15 "WALKING_DOWNSTAIRS" "frequencybodyaccstdz" -0.550199036428571
15 "WALKING_DOWNSTAIRS" "frequencybodygyrojerkmagmean" -0.696376523333333
15 "WALKING_DOWNSTAIRS" "frequencybodygyrojerkmagstd" -0.704350549285714
15 "WALKING_DOWNSTAIRS" "frequencybodygyromagmean" -0.631465265238095
15 "WALKING_DOWNSTAIRS" "frequencybodygyromagstd" -0.665973588809524
15 "WALKING_DOWNSTAIRS" "frequencybodygyromeanx" -0.501747148190476
15 "WALKING_DOWNSTAIRS" "frequencybodygyromeany" -0.662174063333333
15 "WALKING_DOWNSTAIRS" "frequencybodygyromeanz" -0.472396631428571
15 "WALKING_DOWNSTAIRS" "frequencybodygyrostdx" -0.635825370976191
15 "WALKING_DOWNSTAIRS" "frequencybodygyrostdy" -0.689681396904762
15 "WALKING_DOWNSTAIRS" "frequencybodygyrostdz" -0.568313683095238
15 "WALKING_DOWNSTAIRS" "timebodyaccjerkmagmean" -0.455335754047619
15 "WALKING_DOWNSTAIRS" "timebodyaccjerkmagstd" -0.450072147119048
15 "WALKING_DOWNSTAIRS" "timebodyaccjerkmeanx" 0.0788756853571429
15 "WALKING_DOWNSTAIRS" "timebodyaccjerkmeany" 0.0194570891095238
15 "WALKING_DOWNSTAIRS" "timebodyaccjerkmeanz" 0.00613875344142857
15 "WALKING_DOWNSTAIRS" "timebodyaccjerkstdx" -0.463335797452381
15 "WALKING_DOWNSTAIRS" "timebodyaccjerkstdy" -0.439615101009524
15 "WALKING_DOWNSTAIRS" "timebodyaccjerkstdz" -0.566226521428571
15 "WALKING_DOWNSTAIRS" "timebodyaccmagmean" -0.355981059690476
15 "WALKING_DOWNSTAIRS" "timebodyaccmagstd" -0.455562386690476
15 "WALKING_DOWNSTAIRS" "timebodyaccmeanx" 0.282048458809524
15 "WALKING_DOWNSTAIRS" "timebodyaccmeany" -0.0148407316166667
15 "WALKING_DOWNSTAIRS" "timebodyaccmeanz" -0.109726145333333
15 "WALKING_DOWNSTAIRS" "timebodyaccstdx" -0.394680012880952
15 "WALKING_DOWNSTAIRS" "timebodyaccstdy" -0.359803338095238
15 "WALKING_DOWNSTAIRS" "timebodyaccstdz" -0.510592577857143
15 "WALKING_DOWNSTAIRS" "timebodygyrojerkmagmean" -0.635389888333333
15 "WALKING_DOWNSTAIRS" "timebodygyrojerkmagstd" -0.689541687619048
15 "WALKING_DOWNSTAIRS" "timebodygyrojerkmeanx" -0.111944099194762
15 "WALKING_DOWNSTAIRS" "timebodygyrojerkmeany" -0.0381605661119048
15 "WALKING_DOWNSTAIRS" "timebodygyrojerkmeanz" -0.0535949401261905
15 "WALKING_DOWNSTAIRS" "timebodygyrojerkstdx" -0.545265269047619
15 "WALKING_DOWNSTAIRS" "timebodygyrojerkstdy" -0.700029499761905
15 "WALKING_DOWNSTAIRS" "timebodygyrojerkstdz" -0.589353247857143
15 "WALKING_DOWNSTAIRS" "timebodygyromagmean" -0.524338829261905
15 "WALKING_DOWNSTAIRS" "timebodygyromagstd" -0.611984415952381
15 "WALKING_DOWNSTAIRS" "timebodygyromeanx" -0.00705278667857143
15 "WALKING_DOWNSTAIRS" "timebodygyromeany" -0.0877565493309524
15 "WALKING_DOWNSTAIRS" "timebodygyromeanz" 0.0858365187476191
15 "WALKING_DOWNSTAIRS" "timebodygyrostdx" -0.603152470809524
15 "WALKING_DOWNSTAIRS" "timebodygyrostdy" -0.677122978095238
15 "WALKING_DOWNSTAIRS" "timebodygyrostdz" -0.509603639047619
15 "WALKING_DOWNSTAIRS" "timegravityaccmagmean" -0.355981059690476
15 "WALKING_DOWNSTAIRS" "timegravityaccmagstd" -0.455562386690476
15 "WALKING_DOWNSTAIRS" "timegravityaccmeanx" 0.550533393809524
15 "WALKING_DOWNSTAIRS" "timegravityaccmeany" 0.129122350904762
